,Gender,Age,Socioeconomic Status
6381,Male,15.033139300424875,Very Disadvantaged
6382,Female,51.680430624713736,Very Disadvantaged
6383,Female,59.1550615676466,Very Affluent
6384,Male,51.70088939511866,Disadvantaged
6385,Male,81.02129405945098,Disadvantaged
6386,Female,62.38673912397047,Very Affluent
6387,Male,27.099747993172677,Very Disadvantaged
6388,Male,59.175485900454305,Average
6389,Male,33.24543109743845,Average
6390,Male,40.067440321123094,Average
6391,Female,34.50739156663755,Disadvantaged
6392,Female,55.76762039949497,Very Disadvantaged
6393,Female,46.16776236976047,Average
6394,Female,21.174270123942538,Very Disadvantaged
6395,Male,18.154779875585575,Affluent
6396,Male,25.64928703881227,Very Affluent
6397,Female,25.67607675929203,Very Affluent
6398,Male,20.770643292296153,Disadvantaged
6399,Male,25.765800704244718,Very Disadvantaged
6400,Male,19.250360744246127,Very Affluent
6401,Male,37.53072649076036,Affluent
6402,Female,38.8626087325208,Affluent
6403,Male,37.33441394231305,Disadvantaged
6404,Male,88.63075616509241,Affluent
6405,Female,21.981805830092295,Very Disadvantaged
6406,Female,39.36766147051491,Very Disadvantaged
6407,Female,28.366123888719322,Average
6408,Male,50.704849498039145,Very Affluent
6409,Female,32.79288462884557,Very Disadvantaged
6410,Female,27.33843906188728,Disadvantaged
6411,Female,65.07991970668982,Disadvantaged
6412,Male,61.20966094143064,Disadvantaged
6413,Male,35.32781451170466,Very Disadvantaged
6414,Female,15.944031953628837,Affluent
6415,Male,34.37058513560273,Average
6416,Female,22.553301366031857,Average
6417,Male,36.929097921524715,Very Affluent
6418,Female,68.80375584867872,Very Affluent
6419,Male,61.3789604862301,Very Disadvantaged
6420,Female,29.355584169193925,Affluent
6421,Male,37.04103984008313,Disadvantaged
6422,Female,54.67802296689669,Very Disadvantaged
6423,Male,31.413764539758514,Average
6424,Female,18.253352299016903,Very Disadvantaged
6425,Male,56.346494375075395,Affluent
6426,Female,39.79608689227507,Disadvantaged
6427,Female,29.905276347599617,Very Disadvantaged
6428,Male,43.363964600812,Average
6429,Male,34.15157099936895,Average
6430,Male,35.87197322213583,Disadvantaged
6431,Male,22.526146381682445,Affluent
6432,Female,47.304889666666575,Affluent
6433,Female,55.33381308594835,Very Disadvantaged
6434,Female,27.796233103646948,Affluent
6435,Female,36.723386326176595,Very Affluent
6436,Female,37.14534016225822,Very Disadvantaged
6437,Female,16.17631365433865,Very Disadvantaged
6438,Female,34.83818366395037,Average
6439,Male,28.811619143072377,Very Affluent
6440,Male,26.442879895690268,Very Affluent
6441,Female,67.37984762450543,Disadvantaged
6442,Male,41.746700226837504,Very Affluent
6443,Female,49.66229751894345,Very Disadvantaged
6444,Female,31.530382996141235,Affluent
6445,Female,43.219663850646334,Average
6446,Female,64.02290607220027,Average
6447,Female,47.136016651073255,Very Disadvantaged
6448,Female,45.515060553918275,Average
6449,Male,66.36507717440072,Disadvantaged
6450,Female,32.663500474046266,Affluent
6451,Male,46.04779331045538,Very Affluent
6452,Female,22.673999208001515,Disadvantaged
6453,Male,36.69384767270991,Average
6454,Female,35.54881019708501,Average
6455,Female,32.42848748059428,Very Affluent
6456,Female,57.89815744075699,Disadvantaged
6457,Male,60.15846486647591,Very Affluent
6458,Female,21.570704701975334,Very Affluent
6459,Female,70.97666274684104,Very Affluent
6460,Male,43.280146223341085,Very Affluent
6461,Male,31.52000632524964,Average
6462,Female,52.47113540401791,Affluent
6463,Female,55.48978215606291,Average
6464,Male,25.184654689007367,Affluent
6465,Female,21.334605016314796,Disadvantaged
6466,Male,48.12708585784457,Affluent
6467,Female,22.493425443759822,Average
6468,Male,37.687751218955064,Affluent
6469,Male,45.63583218537231,Very Disadvantaged
6470,Male,39.192249854941345,Very Affluent
6471,Female,42.71983455471647,Average
6472,Male,64.00613836286718,Affluent
6473,Female,26.8372819662876,Very Disadvantaged
6474,Female,55.7158063783979,Disadvantaged
6475,Female,40.639037389282564,Average
6476,Female,37.51398738448452,Affluent
6477,Female,41.62161476621178,Very Disadvantaged
6478,Male,27.647803651671268,Affluent
6479,Male,58.66308542123938,Average
6480,Male,61.52499353216679,Average
6481,Female,16.289249621353093,Very Affluent
6482,Male,43.4807296334164,Very Disadvantaged
6483,Male,27.671202862135466,Average
6484,Female,56.52167192176475,Very Disadvantaged
6485,Female,35.40170210375545,Disadvantaged
6486,Male,26.753640874153668,Very Disadvantaged
6487,Male,45.94569682674806,Affluent
6488,Female,18.284024698164753,Very Disadvantaged
6489,Male,49.2414256957333,Very Affluent
6490,Male,30.16989692434392,Very Affluent
6491,Male,33.487428713280124,Affluent
6492,Male,51.28576107537073,Average
6493,Male,62.85530590403373,Disadvantaged
6494,Male,54.48434883789039,Very Disadvantaged
6495,Female,40.00675751094208,Very Disadvantaged
6496,Female,19.026408122889695,Very Disadvantaged
6497,Male,17.564700923928037,Very Disadvantaged
6498,Male,26.97484483754297,Affluent
6499,Male,52.59434112128497,Very Disadvantaged
6500,Female,33.23685468951329,Very Disadvantaged
6501,Female,40.4249814787118,Affluent
6502,Female,58.03441625575119,Very Affluent
6503,Male,48.315222068208506,Average
6504,Male,50.763690324191316,Very Affluent
6505,Male,50.520362962354405,Disadvantaged
6506,Male,36.46128618128478,Average
6507,Male,29.2339178774584,Affluent
6508,Male,45.44927844800726,Very Affluent
6509,Female,36.17395561509263,Affluent
6510,Female,63.98378761182693,Disadvantaged
6511,Male,32.50882427943089,Very Disadvantaged
6512,Male,28.71030613971817,Very Disadvantaged
6513,Male,48.674149998023786,Disadvantaged
6514,Male,40.558560352024685,Affluent
6515,Female,75.89674822600267,Disadvantaged
6516,Female,44.7317294227775,Very Disadvantaged
6517,Male,65.33486126111279,Affluent
6518,Female,37.72860452515977,Disadvantaged
6519,Male,37.21020013894544,Very Affluent
6520,Female,40.87591843814569,Very Affluent
6521,Male,41.94585506698245,Disadvantaged
6522,Male,78.00225186374274,Disadvantaged
6523,Female,54.166010077429114,Average
6524,Female,40.64806549679574,Very Affluent
6525,Male,63.61778565111396,Disadvantaged
6526,Male,30.356176929856243,Average
6527,Female,43.22394011123907,Disadvantaged
6528,Female,19.639756843751442,Very Disadvantaged
6529,Male,25.4004041953444,Very Disadvantaged
6530,Female,29.20941841084925,Affluent
6531,Male,28.535877002632738,Average
6532,Male,38.51917601849292,Very Affluent
6533,Male,43.46849517739262,Average
6534,Male,34.17792168240519,Average
6535,Male,32.32785129552796,Affluent
6536,Male,28.822650124032066,Very Disadvantaged
6537,Male,65.00679585238278,Affluent
6538,Male,45.706350903442626,Average
6539,Female,31.83623398441339,Affluent
6540,Female,31.42881061179993,Average
6541,Male,67.44613161125096,Average
6542,Female,26.96106284739281,Average
6543,Female,30.871443217607307,Disadvantaged
6544,Female,45.756121875804354,Average
6545,Female,55.19413803274303,Very Affluent
6546,Male,76.76974377830219,Average
6547,Male,37.752094499633365,Disadvantaged
6548,Female,46.37695362005704,Average
6549,Male,66.04407481576919,Very Affluent
6550,Male,36.81979111110489,Disadvantaged
6551,Female,35.256909660462384,Affluent
6552,Male,76.45365933705389,Disadvantaged
6553,Female,60.59136736793438,Affluent
6554,Female,45.50773121427465,Average
6555,Female,33.207623552954956,Very Disadvantaged
6556,Female,47.951471897955244,Very Disadvantaged
6557,Male,34.93931181758725,Affluent
6558,Female,18.297752576704138,Disadvantaged
6559,Female,35.69056916231472,Disadvantaged
6560,Male,52.90313709054567,Very Disadvantaged
6561,Female,28.44218106798904,Affluent
6562,Female,57.51775144778095,Affluent
6563,Female,51.90336311518841,Very Affluent
6564,Female,65.98786278158292,Very Affluent
6565,Male,27.058870534951733,Average
6566,Female,25.064572752719105,Average
6567,Male,50.96679090604485,Affluent
6568,Female,27.693706040725857,Affluent
6569,Male,28.656257175815156,Disadvantaged
6570,Female,21.3622301876634,Average
6571,Female,29.18669715119118,Very Disadvantaged
6572,Female,57.32763107775851,Average
6573,Male,42.431705443746424,Disadvantaged
6574,Female,28.446033557487148,Average
6575,Male,15.404013703154668,Affluent
6576,Female,55.930660558050945,Average
6577,Female,25.40120955597415,Affluent
6578,Female,53.096121507679314,Average
6579,Female,29.262243763012208,Very Affluent
6580,Male,39.16491910474354,Very Disadvantaged
6581,Male,42.13718851601033,Average
6582,Female,55.319259514057116,Affluent
6583,Male,15.429668259078305,Very Disadvantaged
6584,Male,42.68037540497907,Affluent
6585,Male,56.98871018624342,Very Disadvantaged
6586,Male,27.16121714162779,Disadvantaged
6587,Male,57.18780869400392,Average
6588,Female,46.66203077648498,Disadvantaged
6589,Female,33.612493213881514,Average
6590,Male,21.348778006307924,Very Disadvantaged
6591,Male,65.67594749029459,Average
6592,Female,17.122734758457625,Affluent
6593,Female,23.23048489778735,Very Disadvantaged
6594,Female,36.60692285618717,Average
6595,Female,72.15605602432208,Very Disadvantaged
6596,Male,21.896095132771546,Average
6597,Male,77.28732653278408,Affluent
6598,Female,38.96084725820609,Disadvantaged
6599,Female,33.155553236487705,Affluent
6600,Male,33.618374508900544,Average
6601,Female,69.68766574503815,Very Disadvantaged
6602,Male,56.08771997159498,Affluent
6603,Female,17.715858105762532,Very Disadvantaged
6604,Male,53.51451936137251,Affluent
6605,Male,31.64526651903061,Very Disadvantaged
6606,Female,42.91835874475579,Very Affluent
6607,Female,90.7224249416839,Affluent
6608,Male,61.90984570224683,Very Affluent
6609,Male,25.084489120288758,Very Affluent
6610,Female,38.05253649983862,Affluent
6611,Male,54.04423609855007,Disadvantaged
6612,Female,31.21578535608896,Affluent
6613,Male,94.67800538476735,Very Affluent
6614,Male,48.369335068213715,Disadvantaged
6615,Male,19.00999489465808,Very Disadvantaged
6616,Male,26.72434571103402,Very Disadvantaged
6617,Male,32.88765780136521,Very Affluent
6618,Male,22.76453327818726,Very Disadvantaged
6619,Male,43.162417997441295,Affluent
6620,Male,64.16243073588933,Very Disadvantaged
6621,Male,41.042337053438985,Average
6622,Female,48.8698327601015,Affluent
6623,Female,59.561252023599366,Very Affluent
6624,Female,20.720494771902978,Affluent
6625,Female,57.97156186048503,Average
6626,Male,60.29304044754146,Affluent
6627,Female,49.23653429335489,Average
6628,Female,69.48312710210872,Disadvantaged
6629,Female,49.07633758816427,Affluent
6630,Female,28.19353561385759,Disadvantaged
6631,Male,36.31655983264426,Average
6632,Male,33.41619755428633,Disadvantaged
6633,Female,59.48532920603507,Very Disadvantaged
6634,Male,58.46766576542079,Average
6635,Male,56.89991030789018,Disadvantaged
6636,Female,49.94787812110355,Disadvantaged
6637,Female,33.58989570804253,Affluent
6638,Male,31.959828514259897,Very Affluent
6639,Male,77.93800448257898,Very Disadvantaged
6640,Female,52.29281379592228,Disadvantaged
6641,Female,15.820439143931992,Average
6642,Female,31.158315629744617,Very Affluent
6643,Female,74.26539399775822,Affluent
6644,Male,51.69069808187389,Affluent
6645,Female,56.976646149806555,Very Disadvantaged
6646,Female,24.495147248987198,Affluent
6647,Female,27.121652124583687,Disadvantaged
6648,Male,55.822684650337905,Affluent
6649,Male,38.41918404745178,Average
6650,Male,25.31228143188131,Very Disadvantaged
6651,Male,53.93744010532035,Very Disadvantaged
6652,Female,31.734481865100797,Affluent
6653,Male,54.27713920522615,Very Disadvantaged
6654,Male,47.156507184181244,Disadvantaged
6655,Female,32.44926780132204,Very Affluent
6656,Male,20.816050209999126,Very Affluent
6657,Female,28.028114130176366,Very Disadvantaged
6658,Male,49.92362238100641,Disadvantaged
6659,Female,52.81613148051606,Affluent
6660,Male,20.48804556689128,Disadvantaged
6661,Male,33.59416544396396,Affluent
6662,Female,36.92720021881465,Very Affluent
6663,Female,44.30452427622204,Very Disadvantaged
6664,Male,44.97386930548126,Average
6665,Male,52.44097962926205,Average
6666,Female,31.35121417324411,Disadvantaged
6667,Female,37.793559812855904,Affluent
6668,Male,50.68553114784427,Disadvantaged
6669,Female,30.796743846444812,Average
6670,Female,43.26206887243059,Very Affluent
6671,Male,22.24364641423201,Disadvantaged
6672,Female,70.66475115822661,Affluent
6673,Male,32.217154630652026,Average
6674,Female,71.98062363713991,Disadvantaged
6675,Male,16.188421953894583,Very Disadvantaged
6676,Female,60.450291443762005,Very Affluent
6677,Male,48.19610917841346,Very Affluent
6678,Male,22.502044959593906,Average
6679,Female,51.43351865648488,Disadvantaged
6680,Male,35.55970365479263,Disadvantaged
6681,Male,15.78640931531939,Affluent
6682,Female,53.50413720236284,Average
6683,Male,76.86585737573138,Disadvantaged
6684,Male,55.64366135480965,Very Affluent
6685,Female,55.97093882402879,Disadvantaged
6686,Female,49.20951728237246,Affluent
6687,Female,18.52468787810812,Very Affluent
6688,Male,21.95069711606807,Very Affluent
6689,Female,36.966654168927455,Average
6690,Female,17.399722296352664,Average
6691,Male,41.06590053671723,Very Affluent
6692,Male,27.22995008899165,Very Disadvantaged
6693,Female,58.90375285247812,Average
6694,Female,48.72056222260451,Affluent
6695,Female,37.502800177441195,Average
6696,Male,34.20461762312015,Affluent
6697,Female,56.92970254558854,Average
6698,Female,36.750194005235905,Very Disadvantaged
6699,Male,56.87842880059655,Average
6700,Female,72.97481061313093,Very Affluent
6701,Male,47.19194547436577,Very Disadvantaged
6702,Female,71.15405145825014,Average
6703,Female,28.452934461475728,Very Affluent
6704,Female,38.6056270397302,Affluent
6705,Male,49.72813389186314,Very Disadvantaged
6706,Male,40.86119027205043,Very Affluent
6707,Female,20.773075042967264,Disadvantaged
6708,Female,50.64916943633558,Very Affluent
6709,Female,36.77461385470009,Very Disadvantaged
6710,Female,27.76701738538543,Very Affluent
6711,Female,26.808693947027933,Disadvantaged
6712,Male,38.11383434872405,Very Affluent
6713,Female,38.10099108892787,Affluent
6714,Male,45.20391858797066,Very Affluent
6715,Female,55.73158846739212,Disadvantaged
6716,Male,24.6508224443279,Very Affluent
6717,Female,48.74546146812953,Very Affluent
6718,Male,76.43215968181492,Disadvantaged
6719,Male,28.358215859193173,Disadvantaged
6720,Male,42.7001799144622,Very Affluent
6721,Male,54.482532435143604,Average
6722,Male,50.94721063541752,Disadvantaged
6723,Female,37.5151198042233,Disadvantaged
6724,Male,26.740170620199244,Very Affluent
6725,Male,42.69547779787125,Affluent
6726,Female,37.21614850420651,Average
6727,Male,36.822501485262414,Very Disadvantaged
6728,Male,32.68520977079173,Affluent
6729,Male,17.963039456589613,Very Disadvantaged
6730,Female,64.63546440407394,Disadvantaged
6731,Female,40.48478964364812,Disadvantaged
6732,Male,71.6192693400701,Very Affluent
6733,Male,50.276610149596166,Very Disadvantaged
6734,Male,55.189725483200256,Average
6735,Female,42.860150286170146,Affluent
6736,Female,80.34730871115688,Average
6737,Female,57.4646815181745,Very Disadvantaged
6738,Male,17.059678454863608,Disadvantaged
6739,Female,56.98624816518007,Disadvantaged
6740,Male,36.57580138109228,Disadvantaged
6741,Female,36.6141396964381,Very Affluent
6742,Female,63.876528672805506,Very Disadvantaged
6743,Female,42.429992352934924,Affluent
6744,Male,28.977671068540996,Affluent
6745,Male,22.528005198048245,Very Affluent
6746,Male,25.84420917210652,Affluent
6747,Female,26.020616963044812,Disadvantaged
6748,Female,48.64485593007498,Affluent
6749,Female,43.985615723521775,Very Disadvantaged
6750,Female,45.41229705238162,Disadvantaged
6751,Female,82.15973125109556,Affluent
6752,Male,51.89279394153039,Affluent
6753,Male,53.345796322399366,Affluent
6754,Female,29.46395304970908,Affluent
6755,Male,21.058056774001138,Affluent
6756,Male,59.59568432695258,Average
6757,Female,32.62567069998487,Very Disadvantaged
6758,Female,17.983543812080505,Affluent
6759,Male,33.54530715216666,Very Affluent
6760,Female,50.91840668804363,Disadvantaged
6761,Male,23.68447330460127,Disadvantaged
6762,Female,24.402907152907613,Very Affluent
6763,Male,32.49079081875569,Very Affluent
6764,Male,42.90678394197957,Average
6765,Female,41.7016766453086,Affluent
6766,Male,31.368862902785782,Disadvantaged
6767,Male,18.167788184096054,Average
6768,Female,55.0423157073388,Affluent
6769,Male,38.81912298265105,Disadvantaged
6770,Male,39.79874225052202,Average
6771,Female,19.820385207426476,Disadvantaged
6772,Female,33.24277554595718,Affluent
6773,Female,33.46829058075176,Affluent
6774,Female,50.6563980485639,Affluent
6775,Male,42.114860732996476,Disadvantaged
6776,Female,34.84890306533933,Very Affluent
6777,Female,34.62168746490007,Average
6778,Male,43.23889390964529,Very Affluent
6779,Male,54.79324059901834,Very Affluent
6780,Female,39.685352387173154,Average
6781,Female,36.9263282267277,Disadvantaged
6782,Female,42.48357854635052,Disadvantaged
6783,Female,29.00810631657046,Very Disadvantaged
6784,Female,24.62542957027566,Very Affluent
6785,Female,24.90697256066842,Very Disadvantaged
6786,Male,36.95987633089017,Very Disadvantaged
6787,Female,50.20985454400348,Very Affluent
6788,Female,59.32537649792754,Affluent
6789,Female,39.83680310450906,Affluent
6790,Male,34.5532184098168,Very Affluent
6791,Male,40.116831104686156,Disadvantaged
6792,Female,35.72744042494195,Disadvantaged
6793,Male,43.76956928324022,Affluent
6794,Female,20.455890606658418,Very Affluent
6795,Male,34.18538970630781,Disadvantaged
6796,Female,61.901657457595164,Very Affluent
6797,Male,20.23129596796995,Disadvantaged
6798,Female,39.856984748563036,Very Disadvantaged
6799,Female,49.320470672707465,Affluent
6800,Female,50.64273798569077,Very Disadvantaged
6801,Female,21.110914103823088,Affluent
6802,Male,87.47272802487335,Very Disadvantaged
6803,Female,15.966008933777879,Average
6804,Male,47.269689747326936,Average
6805,Male,81.72030869816464,Average
6806,Female,43.90932868856322,Affluent
6807,Female,41.70206607424796,Average
6808,Female,29.396957339318305,Very Disadvantaged
6809,Male,47.977162266705825,Very Disadvantaged
6810,Male,37.81580399500342,Very Affluent
6811,Female,47.49149500107825,Affluent
6812,Female,48.10558100814253,Very Affluent
6813,Female,64.83985702209402,Affluent
6814,Male,49.8943797464684,Very Disadvantaged
6815,Male,46.58116155316594,Very Disadvantaged
6816,Male,22.16977114709603,Affluent
6817,Male,59.36222955121461,Average
6818,Female,27.29757761905322,Average
6819,Female,15.396049201427864,Very Affluent
6820,Male,50.74396011967211,Very Affluent
6821,Female,64.60211165765286,Affluent
6822,Female,36.24014282614886,Average
6823,Male,77.9424477583681,Very Affluent
6824,Male,36.020368981071016,Affluent
6825,Male,51.93436755987483,Disadvantaged
6826,Male,74.13726651701597,Average
6827,Male,33.47825586903596,Affluent
6828,Female,45.23992635282811,Average
6829,Female,15.532930405757654,Very Disadvantaged
6830,Male,33.03764592674126,Average
6831,Female,22.742334814435793,Average
6832,Male,51.25092664070537,Average
6833,Female,17.63214282080194,Very Affluent
6834,Female,44.63437538270438,Affluent
6835,Female,53.33586160244599,Average
6836,Female,27.62800685433798,Affluent
6837,Male,51.30091519530458,Affluent
6838,Male,76.31797578785432,Very Affluent
6839,Female,66.36267181862246,Affluent
6840,Male,35.92501031172214,Very Affluent
6841,Male,72.21901802625817,Affluent
6842,Female,46.96897077537393,Very Disadvantaged
6843,Male,50.01920082094989,Very Disadvantaged
6844,Female,28.759950886242258,Disadvantaged
6845,Male,42.883707422614435,Affluent
6846,Female,56.102955793650914,Disadvantaged
6847,Female,24.932979272611416,Very Affluent
6848,Male,48.54732115063506,Very Affluent
6849,Female,50.934486336493464,Average
6850,Female,29.120196686208455,Very Disadvantaged
6851,Male,42.05173396763321,Very Disadvantaged
6852,Female,25.513204840043535,Very Affluent
6853,Female,29.720539819515473,Average
6854,Male,58.189541845358924,Disadvantaged
6855,Male,50.21822501868809,Affluent
6856,Female,51.45865508571883,Average
6857,Male,21.613918796093483,Affluent
6858,Female,25.728933715852513,Disadvantaged
6859,Male,34.62029761227416,Average
6860,Male,25.944762063263354,Disadvantaged
6861,Male,58.98523532453489,Affluent
6862,Female,60.3148516710978,Affluent
6863,Female,35.859636158323134,Average
6864,Female,37.98530757270072,Disadvantaged
6865,Female,19.10713390166781,Average
6866,Male,59.73321626242109,Average
6867,Male,18.882271859910144,Affluent
6868,Female,66.67075856899197,Average
6869,Female,47.22998125385831,Very Affluent
6870,Male,28.537302841292018,Very Disadvantaged
6871,Male,57.601958985690416,Very Affluent
6872,Male,30.988118474215977,Very Affluent
6873,Male,21.836706817654512,Average
6874,Male,32.21227584721341,Average
6875,Male,68.03480546741667,Disadvantaged
6876,Male,44.417310251595666,Average
6877,Female,27.59316083125207,Disadvantaged
6878,Male,48.43397551823509,Affluent
6879,Male,42.481716611948876,Very Disadvantaged
6880,Male,43.023577323226704,Very Disadvantaged
6881,Female,36.578575772075816,Very Affluent
6882,Male,20.392121728333603,Average
6883,Female,39.57544394043688,Very Affluent
6884,Male,16.647143719813215,Very Affluent
6885,Male,54.44105154548748,Very Affluent
6886,Male,46.69465336924352,Very Disadvantaged
6887,Female,26.781732644082915,Affluent
6888,Female,38.11567119101952,Very Affluent
6889,Female,46.49884583943198,Disadvantaged
6890,Male,53.8342421398971,Affluent
6891,Female,30.078241617042508,Affluent
6892,Female,29.22390851766579,Very Affluent
6893,Female,48.87902594198978,Very Affluent
6894,Male,51.6274282298485,Very Disadvantaged
6895,Female,15.57955583733088,Affluent
6896,Female,37.279550735349716,Affluent
6897,Male,37.94954197489693,Disadvantaged
6898,Male,36.16545285210521,Very Affluent
6899,Female,51.210572428405875,Very Affluent
6900,Female,27.178431099131892,Disadvantaged
6901,Female,38.87202771558884,Disadvantaged
6902,Male,29.379450110279212,Affluent
6903,Male,48.352523293368456,Very Affluent
6904,Female,15.730852947820601,Very Affluent
6905,Female,21.364036936212123,Average
6906,Male,52.94875133662442,Average
6907,Male,29.161031812382248,Affluent
6908,Female,61.19864895670884,Disadvantaged
6909,Male,78.48917328432344,Average
6910,Male,46.35690566337717,Average
6911,Female,49.87709151755196,Very Affluent
6912,Male,59.81149482508418,Affluent
6913,Female,30.709855902893132,Disadvantaged
6914,Female,22.52220138197513,Very Affluent
6915,Female,29.569881431079512,Disadvantaged
6916,Male,26.005391198381133,Very Disadvantaged
6917,Male,47.106698726132066,Affluent
6918,Male,46.549966180425535,Disadvantaged
6919,Male,22.64889588612578,Average
6920,Female,46.20492956779576,Average
6921,Female,43.57551938239412,Very Affluent
6922,Male,40.985980287434735,Very Disadvantaged
6923,Male,32.64615823778496,Very Affluent
6924,Female,73.51606755557711,Disadvantaged
6925,Male,29.714790590893926,Very Affluent
6926,Female,22.39998120459537,Very Disadvantaged
6927,Female,35.13579384768243,Very Disadvantaged
6928,Female,46.922948460803795,Disadvantaged
6929,Female,15.769343924530897,Very Affluent
6930,Female,43.70504749885413,Very Disadvantaged
6931,Female,63.41706455554467,Affluent
6932,Female,55.32048723079066,Disadvantaged
6933,Male,73.54258149485193,Disadvantaged
6934,Female,35.409799768109245,Disadvantaged
6935,Male,30.356360472298444,Affluent
6936,Female,45.64561023654288,Very Affluent
6937,Female,32.073318756052835,Average
6938,Male,46.1054479259715,Very Affluent
6939,Male,42.0198748593961,Affluent
6940,Female,21.262695735071752,Average
6941,Male,46.12939253778843,Disadvantaged
6942,Female,38.76915626084595,Average
6943,Female,69.22923676973758,Disadvantaged
6944,Male,23.30139543152326,Very Disadvantaged
6945,Female,50.35939783608014,Very Disadvantaged
6946,Female,50.24240255988955,Affluent
6947,Female,26.97471674661081,Very Affluent
6948,Female,62.34269016662424,Disadvantaged
6949,Female,17.92417504828027,Very Affluent
6950,Female,33.43966100558186,Very Disadvantaged
6951,Male,33.33510709362573,Very Disadvantaged
6952,Male,34.33326649075363,Affluent
6953,Male,45.081144259205566,Affluent
6954,Male,28.963657807087944,Affluent
6955,Male,39.69948641533683,Very Disadvantaged
6956,Female,66.73782376657292,Very Disadvantaged
6957,Female,48.31271236757893,Average
6958,Male,77.75075694225399,Very Disadvantaged
6959,Female,29.084178394979347,Affluent
6960,Male,71.21065771509697,Average
6961,Female,35.37471973406652,Affluent
6962,Male,54.77339193269924,Affluent
6963,Male,48.56448581444056,Very Affluent
6964,Male,29.976499270693562,Average
6965,Female,52.072920258121734,Disadvantaged
6966,Female,32.49871062665232,Very Disadvantaged
6967,Male,58.44202762011005,Affluent
6968,Female,56.17133614093233,Average
6969,Male,35.346465521242386,Average
6970,Male,52.730955471067276,Very Disadvantaged
6971,Female,25.44057992524721,Affluent
6972,Female,21.394254094611014,Disadvantaged
6973,Female,37.46092169254895,Very Affluent
6974,Male,51.958505035304206,Very Disadvantaged
6975,Male,45.96853007892841,Affluent
6976,Male,65.12946183934642,Disadvantaged
6977,Female,29.200618056489798,Affluent
6978,Female,47.52134211651996,Average
6979,Male,36.34007238024681,Very Affluent
6980,Female,63.904307527639716,Very Affluent
6981,Male,31.047877278183098,Very Affluent
6982,Female,19.714902780233547,Average
6983,Male,33.07449960727746,Disadvantaged
6984,Male,32.33693778391464,Affluent
6985,Female,40.137041400419285,Disadvantaged
6986,Female,22.082678127171448,Average
6987,Female,32.51432903663129,Disadvantaged
6988,Male,24.528457253986538,Very Affluent
6989,Female,46.474646577506554,Disadvantaged
6990,Female,60.629274620766296,Very Disadvantaged
6991,Female,65.33722318031582,Very Affluent
6992,Female,35.687033864896826,Average
6993,Female,52.952001770056214,Very Affluent
6994,Female,33.18900550403474,Affluent
6995,Female,52.51851527563157,Very Affluent
6996,Female,28.839897877128905,Very Affluent
6997,Male,47.18844990300225,Average
6998,Female,38.94972673654412,Affluent
6999,Female,24.25452037057957,Average
7000,Female,35.16669406798654,Disadvantaged
7001,Female,36.77100025965976,Very Affluent
7002,Female,48.307714700645754,Very Disadvantaged
7003,Male,59.405114578552904,Disadvantaged
7004,Male,48.44340893698903,Very Affluent
7005,Female,16.963068410269123,Very Disadvantaged
7006,Male,59.986833490396315,Disadvantaged
7007,Male,33.68720420730883,Average
7008,Male,34.887502170609075,Disadvantaged
7009,Female,57.9422053368656,Very Disadvantaged
7010,Female,63.58486805901997,Very Disadvantaged
7011,Male,20.545178154356076,Average
7012,Male,15.25593680161543,Affluent
7013,Female,44.91140132111936,Very Affluent
7014,Male,36.85994978077285,Affluent
7015,Male,67.91711660362763,Very Affluent
7016,Female,43.17572362714261,Very Disadvantaged
7017,Female,30.706901091064893,Very Affluent
7018,Male,17.06807791866097,Average
7019,Male,61.52442088478147,Average
7020,Male,45.90223922493763,Affluent
7021,Female,58.059169617130905,Disadvantaged
7022,Female,62.70607772689346,Very Affluent
7023,Male,54.6064884185854,Average
7024,Male,85.85728658106643,Very Disadvantaged
7025,Male,60.221116966562874,Very Disadvantaged
7026,Female,58.637245722580985,Disadvantaged
7027,Female,54.63872570650541,Very Affluent
7028,Male,24.975647554844848,Average
7029,Male,38.79869948449231,Disadvantaged
7030,Female,32.3706407326331,Very Affluent
7031,Female,56.87584803445092,Average
7032,Female,22.535981871985552,Affluent
7033,Male,56.170079507147776,Very Affluent
7034,Male,52.40764045165628,Affluent
7035,Male,53.856956190902814,Average
7036,Female,50.251656058547326,Average
7037,Male,42.61437158122499,Very Disadvantaged
7038,Female,47.322205291141174,Very Affluent
7039,Female,52.78350630741493,Disadvantaged
7040,Male,28.403135391590872,Affluent
7041,Female,33.46111454532583,Very Disadvantaged
7042,Male,52.52094358493464,Very Disadvantaged
7043,Female,76.74589737082982,Average
7044,Male,31.407351264559523,Average
7045,Female,49.94218670385247,Very Disadvantaged
7046,Male,46.029149672194436,Very Disadvantaged
7047,Male,38.11246752962638,Very Affluent
7048,Male,46.89631112347281,Very Affluent
7049,Male,53.886648432700675,Disadvantaged
7050,Male,44.697658084645596,Average
7051,Female,62.32506552817052,Average
7052,Male,19.895752828389554,Very Affluent
7053,Male,54.84580989528931,Very Disadvantaged
7054,Male,58.19462776539455,Disadvantaged
7055,Female,53.30473193726263,Average
7056,Male,39.58010643543247,Average
7057,Male,67.055978290079,Very Affluent
7058,Male,51.16518287354256,Disadvantaged
7059,Male,30.79451156137763,Very Disadvantaged
7060,Male,32.26959161574249,Very Affluent
7061,Female,37.0754379059048,Disadvantaged
7062,Male,45.564145855356244,Affluent
7063,Male,53.0030065390966,Very Affluent
